ad,word,tag
1b169521170187452,представителн,O
1b169020197202358,Продава,O
1b169020197202358,апартамент,O
1b169020197202358,в,O
1b169020197202358,Център,B-GPE
1b169020197202358,.,O
1b169020197202358,СВЕТЪЛ,O
1b169020197202358,РЕМОНТИРАН,O
1b169020197202358,ДВУ,O
1b169020197202358,/,O
1b169020197202358,ТРИСТАЕН,O
1b169020197202358,АПАРТАМЕНТ,O
1b169020197202358,НА,O
1b169020197202358,ТОП,O
1b169020197202358,ЛОКАЦИЯ,O
1b169020197202358,В,O
1b169020197202358,ИДЕАЛЕН,O
1b169020197202358,ЦЕНТЪР,O
1b169020197202358,С,O
1b169020197202358,ПРЕКРАСНА,O
1b169020197202358,ГЛЕДКА,O
1b169020197202358,И,O
1b169020197202358,АСАНСЬОР,O
1b169020197202358,-,O
1b169020197202358,150,B-QUANTITY
1b169020197202358,м,I-QUANTITY
1b169020197202358,.,O
1b169020197202358,ОТ,O
1b169020197202358,НАРОДЕН,O
1b169020197202358,ТЕАТЪР,O
1b169020197202358,'ИВАН,O
1b169020197202358,ВАЗОВ',O
1b169020197202358,И,O
1b169020197202358,ГРАДСКАТА,O
1b169020197202358,ГРАДИНА,O
1b169020197202358,",",O
1b169020197202358,внушителна,O
1b169020197202358,сграда,O
1b169020197202358,на,O
1b169020197202358,знаковите,O
1b169020197202358,улици,O
1b169020197202358,'Г,O
1b169020197202358,.,B-FAC
1b169020197202358,С,I-FAC
1b169020197202358,.,I-FAC
1b169020197202358,Раковски',I-FAC
1b169020197202358,и,O
1b169020197202358,'Ген,B-FAC
1b169020197202358,.,I-FAC
1b169020197202358,Гурко',I-FAC
1b169020197202358,-,O
1b169020197202358,най,O
1b169020197202358,-,O
1b169020197202358,престижно,O
1b169020197202358,местоположение,O
1b169020197202358,в,O
1b169020197202358,съседство,O
1b169020197202358,до,O
1b169020197202358,ключовите,O
1b169020197202358,културни,O
1b169020197202358,забележителности,O
1b169020197202358,и,O
1b169020197202358,държавни,O
1b169020197202358,институции,O
1b169020197202358,в,O
1b169020197202358,столицата,O
1b169020197202358,",",O
1b169020197202358,магазини,O
1b169020197202358,",",O
1b169020197202358,заведения,O
1b169020197202358,",",O
1b169020197202358,с,O
1b169020197202358,отлични,O
1b169020197202358,транспортни,O
1b169020197202358,връзки,O
1b169020197202358,.,O
1b169020197202358,АПАРТАМЕНТ,O
1b169020197202358,със,O
1b169020197202358,застроена,O
1b169020197202358,площ,O
1b169020197202358,по,O
1b169020197202358,нот,O
1b169020197202358,.,O
1b169020197202358,акт,O
1b169020197202358,82,B-QUANTITY
1b169020197202358,кв,I-QUANTITY
1b169020197202358,.,I-QUANTITY
1b169020197202358,м,I-QUANTITY
1b169020197202358,.,I-QUANTITY
1b169020197202358,със,O
1b169020197202358,следното,O
1b169020197202358,разпределение,O
1b169020197202358,:,O
1b169020197202358,антр,O
1b168796441219947,Продава,O
1b168796441219947,апартамент,O
1b168796441219947,в,O
1b168796441219947,Център,B-GPE
1b168796441219947,.,O
1b168796441219947,LUXIMMO,O
1b168796441219947,FINEST,O
1b168796441219947,ESTATES,O
1b168796441219947,:,O
1b168796441219947,www,O
1b168796441219947,.,O
1b168796441219947,luximmo,O
1b168796441219947,.,O
1b168796441219947,bgПредставяме,O
1b168796441219947,на,O
1b168796441219947,вашето,O
1b168796441219947,внимание,O
1b168796441219947,двустаен,O
1b168796441219947,напълно,O
1b168796441219947,обзаведен,O
1b168796441219947,апартамент,O
1b168796441219947,за,O
1b168796441219947,продажба,O
1b168796441219947,в,O
1b168796441219947,сърцето,O
1b168796441219947,на,O
1b168796441219947,София,B-GPE
1b168796441219947,на,O
1b168796441219947,метри,B-QUANTITY
1b168796441219947,от,O
1b168796441219947,Народен,B-FAC
1b168796441219947,театър,I-FAC
1b168796441219947,Иван,I-FAC
1b168796441219947,Вазов,I-FAC
1b168796441219947,",",O
1b168796441219947,галерии,O
1b168796441219947,",",O
1b168796441219947,ресторанти,O
1b168796441219947,и,O
1b168796441219947,всякакви,O
1b168796441219947,други,O
1b168796441219947,удобства,O
1b168796441219947,на,O
1b168796441219947,динамичния,O
1b168796441219947,градски,O
1b168796441219947,живот,O
1b168796441219947,.,O
1b168796441219947,Жилището,O
1b168796441219947,може,O
1b168796441219947,да,O
1b168796441219947,се,O
1b168796441219947,използва,O
1b168796441219947,както,O
1b168796441219947,за,O
1b168796441219947,живеене,O
1b168796441219947,така,O
1b168796441219947,и,O
1b168796441219947,за,O
1b168796441219947,допълнителен,O
1b168796441219947,доход,O
1b168796441219947,.,O
1b168796441219947,Имотът,O
1b168796441219947,е,O
1b168796441219947,с,O
1b168796441219947,просторни,O
1b168796441219947,и,O
1b168796441219947,светли,O
1b168796441219947,помещения,O
1b168796441219947,",",O
1b168796441219947,високи,O
1b168796441219947,тавани,O
1b168796441219947,",",O
1b168796441219947,обзавеждане,O
1b168796441219947,от,O
1b168796441219947,най,O
1b168796441219947,-,O
1b168796441219947,висок,O
1b168796441219947,клас,O
1b168796441219947,материали,O
1b168796441219947,и,O
1b168796441219947,съвременните,O
1b168796441219947,интериорни,O
1b168796441219947,решения,O
1b168796441219947,.,O
1b168796441219947,Жилището,O
1b168796441219947,се,O
1b168796441219947,намира,O
1b168796441219947,в,O
1b168796441219947,сг,O
1b164873191456194,Продава,O
1b164873191456194,апартамент,O
1b164873191456194,в,O
1b164873191456194,Център,B-LOC
1b164873191456194,.,O
1b164873191456194,Оферта,O
1b164873191456194,:,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,13037,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,КОРТА,O
1b164873191456194,ИМОТИ,O
1b164873191456194,предлага,O
1b164873191456194,нов,O
1b164873191456194,",",O
1b164873191456194,просторен,O
1b164873191456194,и,O
1b164873191456194,светъл,O
1b164873191456194,двустаен,O
1b164873191456194,апартамент,O
1b164873191456194,в,O
1b164873191456194,идеален,O
1b164873191456194,Център,B-LOC
1b164873191456194,.,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,РАЗПРЕДЕЛЕНИЕ,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,Състои,O
1b164873191456194,се,O
1b164873191456194,от,O
1b164873191456194,",",O
1b164873191456194,входно,O
1b164873191456194,антре,O
1b164873191456194,спалня,O
1b164873191456194,",",O
1b164873191456194,хол,O
1b164873191456194,",",O
1b164873191456194,кухня,O
1b164873191456194,и,O
1b164873191456194,баня,O
1b164873191456194,.,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,АКЦЕНТИ,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,Панорамна,O
1b164873191456194,гледка,O
1b164873191456194,към,O
1b164873191456194,Витоша,B-GPE
1b164873191456194,;,O
1b164873191456194,*,O
1b164873191456194,Поддържани,O
1b164873191456194,общи,O
1b164873191456194,части,O
1b164873191456194,.,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,ДОПЪЛНИТЕЛНА,O
1b164873191456194,ИНФОРМАЦИЯ,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,-,O
1b164873191456194,Тухла,O
1b164873191456194,;,O
1b164873191456194,-,O
1b164873191456194,Прилежащи,O
1b164873191456194,таван,O
1b164873191456194,и,O
1b164873191456194,мазе,O
1b164873191456194,;,O
1b164873191456194,-,O
1b164873191456194,Комуникативно,O
1b164873191456194,място,O
1b164873191456194,.,O
1b164873191456194,За,O
1b164873191456194,нови,O
1b164873191456194,предложения,O
1b164873191456194,и,O
1b164873191456194,подобни,O
1b164873191456194,оферти,O
1b164873191456194,",",O
1b164873191456194,посетете,O
1b164873191456194,нашия,O
1b164873191456194,сайт,O
1b164873191456194,www,O
1b164873191456194,.,O
1b164873191456194,cortaimoti,O
1b164873191456194,.,O
1b164873191456194,com,O
1b164873191456194,или,O
1b164873191456194,се,O
1b164873191456194,обадете,O
1b164873191456194,на,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,Тел,O
1b164873191456194,.,O
1b164873191456194,0887,O
1b164873191456194,000,O
1b164873191456194,452,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,*,O
1b164873191456194,Очакваме,O
1b164873191456194,Ви,O
1b164873191456194,на,O
1b164873191456194,посочения,O
1b164873191456194,телефон,O
1b168640205793975,Продава,O
1b168640205793975,апартамент,O
1b168640205793975,в,O
1b168640205793975,Център,B-FAC
1b168640205793975,.,O
1b168640205793975,Предлагаме,O
1b168640205793975,на,O
1b168640205793975,Вашето,O
1b168640205793975,внимение,O
1b168640205793975,просторен,O
1b168640205793975,двустаен,O
1b168640205793975,апартамент,O
1b168640205793975,със,O
1b168640205793975,застроена,O
1b168640205793975,площ,O
1b168640205793975,от,O
1b168640205793975,82,B-QUANTITY
1b168640205793975,",",I-QUANTITY
1b168640205793975,27кв,I-QUANTITY
1b168640205793975,.,I-QUANTITY
1b168640205793975,м,I-QUANTITY
1b168640205793975,.,O
1b168640205793975,разполага,O
1b168640205793975,с,O
1b168640205793975,впечатляваща,O
1b168640205793975,гледка,O
1b168640205793975,към,O
1b168640205793975,центъра,O
1b168640205793975,на,O
1b168640205793975,София,B-GPE
1b168640205793975,и,O
1b168640205793975,Витоша,B-LOC
1b168640205793975,планина,I-LOC
1b168640205793975,",",O
1b168640205793975,включително,O
1b168640205793975,чудесен,O
1b168640205793975,изглед,O
1b168640205793975,към,O
1b168640205793975,куполите,O
1b168640205793975,на,O
1b168640205793975,Александър,B-LOC
1b168640205793975,Невски,I-LOC
1b168640205793975,.,O
1b168640205793975,Разположен,O
1b168640205793975,в,O
1b168640205793975,желан,O
1b168640205793975,",",O
1b168640205793975,централен,O
1b168640205793975,район,O
1b168640205793975,на,O
1b168640205793975,София,B-GPE
1b168640205793975,",",O
1b168640205793975,но,O
1b168640205793975,същевременно,O
1b168640205793975,се,O
1b168640205793975,намира,O
1b168640205793975,на,O
1b168640205793975,тиха,O
1b168640205793975,и,O
1b168640205793975,спокойна,O
1b168640205793975,улица,O
1b168640205793975,(,O
1b168640205793975,ул,B-FAC
1b168640205793975,.,I-FAC
1b168640205793975,Карлово,I-FAC
1b168640205793975,),O
1b168640205793975,в,O
1b168640205793975,близост,O
1b168640205793975,до,O
1b168640205793975,метростанция,B-FAC
1b168640205793975,Опълченска,I-FAC
1b168640205793975,.,O
1b168640205793975,Изцяло,O
1b168640205793975,луксозно,O
1b168640205793975,ремонтиран,O
1b168640205793975,и,O
1b168640205793975,реновиран,O
1b168640205793975,апартамент,O
1b168640205793975,",",O
1b168640205793975,готов,O
1b168640205793975,за,O
1b168640205793975,незабавно,O
1b168640205793975,нанасяне,O
1b168640205793975,.,O
1b168640205793975,Използвани,O
1b168640205793975,висококачествени,O
1b168640205793975,ма,O
1b168924242537306,Продава,O
1b168924242537306,апартамент,O
1b168924242537306,на,O
1b168924242537306,бул,O
1b168924242537306,.,B-FAC
1b168924242537306,Витоша,I-FAC
1b168924242537306,.,O
1b168924242537306,Топ,O
1b168924242537306,център,O
1b168924242537306,",",O
1b168924242537306,бул,O
1b168924242537306,.,B-FAC
1b168924242537306,Витоша,I-FAC
1b168924242537306,",",O
1b168924242537306,близо,O
1b168924242537306,до,O
1b168924242537306,Съдебната,B-FAC
1b168924242537306,палата,I-FAC
1b168924242537306,",",O
1b168924242537306,метростанция,O
1b168924242537306,Сердика,B-FAC
1b168924242537306,",",O
1b168924242537306,транспорт,O
1b168924242537306,",",O
1b168924242537306,магазини,O
1b168924242537306,",",O
1b168924242537306,заведения,O
1b168924242537306,",",O
1b168924242537306,87,B-QUANTITY
1b168924242537306,м2,I-QUANTITY
1b168924242537306,",",O
1b168924242537306,ет,O
1b168924242537306,.,O
1b168924242537306,2,B-CARDINAL
1b168924242537306,",",O
1b168924242537306,тухла,O
1b168924242537306,.,O
1b168924242537306,Разпределение,O
1b168924242537306,:,O
1b168924242537306,три,B-CARDINAL
1b168924242537306,помещения,O
1b168924242537306,",",O
1b168924242537306,коридор,O
1b168924242537306,",",O
1b168924242537306,тераса,O
1b168924242537306,20,B-QUANTITY
1b168924242537306,м2,I-QUANTITY
1b168924242537306,.,O
1b168924242537306,За,O
1b168924242537306,контакти,O
1b168924242537306,:,O
1b168924242537306,0888,B-CARDINAL
1b168924242537306,88,O
1b168924242537306,23,O
1b168924242537306,37,O
1b169486561423781,Продава,O
1b169486561423781,апартамент,O
1b169486561423781,в,O
1b169486561423781,Център,B-ORG
1b169486561423781,.,I-ORG
1b169486561423781,Агенция,I-ORG
1b169486561423781,'Никбилд',I-ORG
1b169486561423781,",",O
1b169486561423781,предлага,O
1b169486561423781,за,O
1b169486561423781,продажба,O
1b169486561423781,двустаен,O
1b169486561423781,апартамент,O
1b169486561423781,във,O
1b169486561423781,вътрешна,O
1b169486561423781,тиха,O
1b169486561423781,сграда,O
1b169486561423781,",",O
1b169486561423781,на,O
1b169486561423781,ул,O
1b169486561423781,.,B-FAC
1b169486561423781,Раковски,I-FAC
1b169486561423781,",",O
1b169486561423781,в,O
1b169486561423781,близост,O
1b169486561423781,до,O
1b169486561423781,ул,O
1b169486561423781,.,B-FAC
1b169486561423781,Гургулят,I-FAC
1b169486561423781,.,O
1b169486561423781,Имота,O
1b169486561423781,е,O
1b169486561423781,на,O
1b169486561423781,ет5,O
1b169486561423781,/,O
1b169486561423781,без,O
1b169486561423781,асансьор,O
1b169486561423781,/,O
1b169486561423781,",",O
1b169486561423781,изцяло,O
